episode,total_reward,steps,success,crashes,avg_reward_per_step,epsilon_end
1949,-30.84807544163024,1,0,1,-30.84807544163024,0.04953625663766238
1950,-30.81488266796519,1,0,1,-30.81488266796519,0.04953625663766238
1951,-39.52119185504591,133,0,1,-0.2971518184589918,0.04953625663766238
1952,-30.918957664581153,1,0,1,-30.918957664581153,0.04953625663766238
1953,-30.821189921290287,1,0,1,-30.821189921290287,0.04953625663766238
1954,-29.266991140817424,194,0,1,-0.1508607790763785,0.04953625663766238
1955,-30.810161536077867,1,0,1,-30.810161536077867,0.04953625663766238
1956,-30.816706477141896,1,0,1,-30.816706477141896,0.04953625663766238
1957,-74.77262406211403,636,0,1,-0.1175670189655881,0.04953625663766238
1958,-31.025267107179204,1,0,1,-31.025267107179204,0.04953625663766238
1959,-30.78570574845216,1,0,1,-30.78570574845216,0.04953625663766238
1960,-18.55557053104194,121,0,1,-0.15335182257059454,0.04953625663766238
1961,-30.849861536824502,1,0,1,-30.849861536824502,0.04953625663766238
1962,-30.834158514831458,1,0,1,-30.834158514831458,0.04953625663766238
1963,-16.82614346232048,44,0,1,-0.3824123514163746,0.04953625663766238
1964,-31.234495512618047,1,0,1,-31.234495512618047,0.04953625663766238
1965,-30.132541354728467,1,0,1,-30.132541354728467,0.04953625663766238
1966,-88.2653265794944,521,0,1,-0.16941521416409674,0.04953625663766238
1967,-30.91324170406306,1,0,1,-30.91324170406306,0.04953625663766238
1968,-30.817226882997545,1,0,1,-30.817226882997545,0.04953625663766238
1969,-79.88616956647675,459,0,1,-0.17404394241062474,0.04953625663766238
1970,-30.84814412323208,1,0,1,-30.84814412323208,0.04953625663766238
1971,-99.49269402089776,527,0,1,-0.18879069074174148,0.04953625663766238
1972,-30.84187728521448,1,0,1,-30.84187728521448,0.04953625663766238
1973,-30.815141303572076,1,0,1,-30.815141303572076,0.04953625663766238
1974,-129.39408360868225,888,0,1,-0.14571405811788543,0.04953625663766238
1975,-61.22722579649333,4,0,1,-15.306806449123332,0.04953625663766238
1976,-72.44513155844358,389,0,1,-0.1862342713584668,0.04953625663766238
1977,-30.856126514451393,1,0,1,-30.856126514451393,0.04953625663766238
1978,-30.808501635733908,1,0,1,-30.808501635733908,0.04953625663766238
1979,-142.28418097511792,939,0,1,-0.15152734928127573,0.04953625663766238
1980,-31.165947848737826,1,0,1,-31.165947848737826,0.04953625663766238
1981,-30.87832937125149,1,0,1,-30.87832937125149,0.04953625663766238
1982,-191.84461782841302,443,0,1,-0.4330578280551084,0.04953625663766238
1983,-31.117343068046395,1,0,1,-31.117343068046395,0.04953625663766238
1984,-30.796718649910535,1,0,1,-30.796718649910535,0.04953625663766238
1985,-81.72556515037391,245,0,1,-0.3335737353076486,0.04953625663766238
1986,-30.805274707439356,1,0,1,-30.805274707439356,0.04953625663766238
1987,-30.910004395518797,1,0,1,-30.910004395518797,0.04953625663766238
1988,-41.79223327018567,255,0,1,-0.16389111086347322,0.04953625663766238
1989,-30.87875752641985,1,0,1,-30.87875752641985,0.04953625663766238
1990,-30.79904125586435,1,0,1,-30.79904125586435,0.04953625663766238
1991,-51.660043958198514,357,0,1,-0.1447060054851499,0.04953625663766238
1992,-30.86067853425383,1,0,1,-30.86067853425383,0.04953625663766238
1993,-30.815380505808562,1,0,1,-30.815380505808562,0.04953625663766238
1994,-16.28388554536666,129,0,1,-0.1262316708943152,0.04953625663766238
1995,-30.86413761010616,1,0,1,-30.86413761010616,0.04953625663766238
1996,-30.808624490614218,1,0,1,-30.808624490614218,0.04953625663766238
1997,-16.744322487176575,124,0,1,-0.13503485876755303,0.04953625663766238
1998,-30.861528232931878,1,0,1,-30.861528232931878,0.04953625663766238
1999,-30.81466336494709,1,0,1,-30.81466336494709,0.04953625663766238
2000,-59.18925039846921,348,0,1,-0.1700840528691644,0.04953625663766238
